"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.238, 0.545, -1.043, -2.412, -0.252, 0.962],""[-1.023, -0.028, 0.176, 3.634, -3.107, -0.641]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.226, 0.599, -0.969, -2.336, -0.275, 1.168],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.042, -0.008, 0.17, 3.649, -3.046, -0.603]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.251, 0.556, -1.023, -2.481, -0.252, 1.038],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.023, -0.043, 0.171, 3.718, -3.023, -0.595]"""
"[-0.256, 0.551, -1.092, -2.458, -0.16, 1.015],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.211, 0.582, -0.844, -2.458, -0.244, 0.985],""[-1.024, -0.008, 0.181, 3.702, -3.069, -0.656]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.029, -0.044, 0.141, 3.748, -3.13, -0.679]"""
"[-0.296, 0.594, -0.897, -2.412, -0.42, 1.137],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.023, -0.066, 0.198, 3.756, -3.023, -0.595]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.632, 0.564, -0.831, -2.389, -0.695, 1.122],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.817, 0.584, -0.789, -2.466, -0.58, 1.214],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.03, -0.039, 0.188, 3.733, -3.008, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.019, -0.038, 0.144, 3.71, -2.985, -0.626]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-0.98, 0.632, -0.561, -2.443, -0.71, 1.115],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.047, 0.674, -0.318, -2.473, -0.351, 1.16],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.026, -0.08, 0.13, 3.656, -3.046, -0.679]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.065, 0.717, -0.12, -2.336, -0.267, 1.053],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.093, -0.034, 0.193, 3.74, -3.038, -0.725]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.063, 0.714, -0.142, -2.412, -0.267, 1.099],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.055, 0.729, -0.135, -2.427, -0.282, 1.084],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.031, -0.049, 0.111, 3.779, -2.992, -0.618]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.025, -0.049, 0.1, 3.649, -3.084, -0.603]"""
"[-1.053, 0.734, -0.14, -2.481, -0.198, 1.038],""[-1.034, -0.036, 0.088, 3.779, -3.092, -0.603]"""
